snt_id,sdr,sdr_i,si-snr,si-snr_i
12571007_1.091_12561116_-1.091.wav,17.13934326171875,16.359970092773438,16.649152755737305,16.06174087524414
12571008_2.2639_12561119_-2.2639.wav,19.567773818969727,19.430208206176758,19.230636596679688,19.164432525634766
12571009_1.8969_12571001_-1.8969.wav,4.840553283691406,4.735379219055176,3.1388320922851562,3.2962124347686768
12571012_0.43028_12571003_-0.43028.wav,-2.857083797454834,-2.6519525051116943,-4.513757705688477,-4.098563194274902
12571013_0.094084_12571004_-0.094084.wav,2.8613433837890625,2.783963203430176,1.5637760162353516,1.5806825160980225
12571015_1.6581_12571005_-1.6581.wav,3.4361398220062256,3.552680015563965,2.3592822551727295,2.516965866088867
12571017_2.0158_12571010_-2.0158.wav,0.15398168563842773,0.1694643795490265,-1.9632678031921387,-1.8458881378173828
12571020_1.6951_12571011_-1.6951.wav,14.958532333374023,13.947287559509277,14.32967758178711,13.741776466369629
12571021_2.2226_12571014_-2.2226.wav,18.312746047973633,17.726207733154297,17.517580032348633,17.61296272277832
12571022_0.1923_12571016_-0.1923.wav,6.69512414932251,6.4563117027282715,5.637340545654297,5.624504089355469
12571023_2.1098_12571018_-2.1098.wav,0.7422917485237122,0.9427042007446289,-0.29615068435668945,0.029911935329437256
12571024_1.2117_12571019_-1.2117.wav,1.0562806129455566,0.7321444153785706,-0.15488767623901367,-0.1621936559677124
12571025_1.2665_12571026_-1.2665.wav,8.921346664428711,8.793700218200684,7.707725524902344,8.480484008789062
12571027_0.629_12571034_-0.629.wav,9.103307723999023,8.745315551757812,8.34976863861084,8.08967113494873
12571028_0.45114_12571035_-0.45114.wav,-0.7152458429336548,-0.9246530532836914,-2.157855987548828,-1.9275097846984863
12571029_0.034919_12571037_-0.034919.wav,7.662672996520996,6.525228977203369,5.296411514282227,5.653904438018799
12571030_0.39082_12571039_-0.39082.wav,5.4475321769714355,4.011691093444824,4.167896270751953,3.958817720413208
12571031_1.5312_12571040_-1.5312.wav,21.12959098815918,21.201332092285156,20.692310333251953,20.945077896118164
12571032_0.17348_12571042_-0.17348.wav,-1.4176781177520752,-1.312778353691101,-3.1515235900878906,-3.010270118713379
12571033_1.4441_12571043_-1.4441.wav,4.538644790649414,4.07421875,3.8668432235717773,3.8409054279327393
12571036_0.63522_12571046_-0.63522.wav,4.504569053649902,3.534186363220215,2.682107448577881,3.4822211265563965
12571038_1.7407_12571048_-1.7407.wav,3.2372677326202393,3.1220223903656006,2.682650327682495,2.7456798553466797
12571041_0.45018_12571050_-0.45018.wav,3.981189250946045,4.159582138061523,1.9590579271316528,2.3611769676208496
12571044_1.9746_12571052_-1.9746.wav,12.343612670898438,11.151996612548828,11.592462539672852,10.716920852661133
12571045_0.15272_12571055_-0.15272.wav,-1.9042487144470215,-1.8227356672286987,-3.872079849243164,-3.701141357421875
12571047_1.6197_12571056_-1.6197.wav,1.1449360847473145,1.205006718635559,-0.34649229049682617,-0.26301515102386475
12571049_0.88454_12571059_-0.88454.wav,4.505181312561035,2.508840322494507,2.9768009185791016,1.8071236610412598
12571051_2.0523_12571063_-2.0523.wav,-0.45787525177001953,-0.4105411767959595,-1.6214852333068848,-1.4084510803222656
12571053_0.048427_12571065_-0.048427.wav,3.477932929992676,3.4268410205841064,2.260185480117798,2.265368700027466
12571054_1.4414_12571066_-1.4414.wav,2.8865599632263184,2.8592803478240967,1.712712049484253,1.8574292659759521
12571057_0.86756_12571067_-0.86756.wav,6.294982433319092,5.811564922332764,5.024349212646484,5.269423484802246
12571058_0.82745_12571068_-0.82745.wav,-0.18445611000061035,-0.6459161043167114,-2.0183868408203125,-2.0812795162200928
12571060_0.47327_12571069_-0.47327.wav,1.868604302406311,1.957902431488037,-0.23346978425979614,0.015449076890945435
12571061_1.1959_12571070_-1.1959.wav,8.379199028015137,7.613020896911621,7.660630226135254,7.298752784729004
12571062_2.1117_12571073_-2.1117.wav,8.369284629821777,8.223733901977539,6.769834041595459,6.748694896697998
12571064_0.91289_12571078_-0.91289.wav,6.684675216674805,6.709476470947266,4.878182411193848,5.127590656280518
12571071_1.7726_12571082_-1.7726.wav,2.405144214630127,1.9557603597640991,0.5693727731704712,0.4682910442352295
12571072_2.1761_12571085_-2.1761.wav,17.39496612548828,16.887222290039062,16.81254005432129,16.53874969482422
12571074_1.373_12571087_-1.373.wav,2.3105857372283936,2.0672783851623535,1.6901881694793701,2.1148996353149414
12571075_2.4902_12571088_-2.4902.wav,6.069432258605957,5.852800369262695,4.712409019470215,4.974750995635986
12571076_0.47746_12571089_-0.47746.wav,-0.421806275844574,-1.1828584671020508,-3.4891393184661865,-3.6397340297698975
12571077_1.5552_12571091_-1.5552.wav,-0.9440913796424866,-0.9011596441268921,-2.0939993858337402,-1.8864409923553467
12571079_1.2196_12571092_-1.2196.wav,1.2013680934906006,0.4558753967285156,-0.5467970371246338,-0.991673469543457
12571080_2.4196_12571095_-2.4196.wav,4.184394836425781,3.216273307800293,3.0060887336730957,2.5972182750701904
12571081_1.1193_12571096_-1.1193.wav,18.26080894470215,18.099592208862305,17.695640563964844,17.776933670043945
12571083_0.056493_12571098_-0.056493.wav,5.745222091674805,5.672297477722168,4.36069917678833,4.330104827880859
12571084_0.2436_12571099_-0.2436.wav,-1.1871106624603271,-2.263777732849121,-3.1904242038726807,-3.881559371948242
12571086_2.2601_12571104_-2.2601.wav,20.115676879882812,20.00806427001953,19.377281188964844,19.49818992614746
12571090_1.7689_12571105_-1.7689.wav,3.4080922603607178,3.698538064956665,2.4351072311401367,2.93007755279541
12571093_1.708_12571106_-1.708.wav,4.564705848693848,4.580683708190918,2.659015655517578,2.8854236602783203
12571094_2.0795_12571107_-2.0795.wav,3.2961156368255615,2.9093377590179443,2.4458365440368652,2.2982184886932373
12571097_1.267_12571109_-1.267.wav,5.536229610443115,5.406180381774902,4.7687835693359375,5.700382232666016
12571100_1.9229_12571113_-1.9229.wav,0.08122074604034424,0.018201708793640137,-3.4616050720214844,-3.4642086029052734
12571101_2.0972_12571114_-2.0972.wav,13.364547729492188,13.394915580749512,12.296120643615723,12.55213737487793
12571102_1.8876_12571115_-1.8876.wav,-2.8674144744873047,-2.8496081829071045,-4.9802632331848145,-4.9480061531066895
12571103_0.14582_12571117_-0.14582.wav,19.195980072021484,19.00603485107422,18.250595092773438,18.212745666503906
12571108_1.4856_12571118_-1.4856.wav,0.03634476661682129,-0.8608288764953613,-1.4559217691421509,-1.7491748332977295
12571110_2.4423_12581001_-2.4423.wav,5.196903228759766,4.986849308013916,4.279962539672852,4.322108268737793
12571111_0.82077_12581002_-0.82077.wav,8.640848159790039,8.618586540222168,7.80133056640625,7.9148383140563965
12571112_0.065879_12581004_-0.065879.wav,8.313066482543945,8.19564151763916,7.451455593109131,7.508108615875244
12571116_0.43401_12581007_-0.43401.wav,7.54392147064209,7.098079204559326,6.034206867218018,6.090951442718506
12571119_1.1533_12581009_-1.1533.wav,17.652315139770508,17.755756378173828,17.05079460144043,17.26706886291504
12571120_2.1202_12581010_-2.1202.wav,4.066375255584717,4.0430097579956055,2.2976388931274414,2.332188129425049
12581003_0.49557_12581011_-0.49557.wav,-0.6721762418746948,-1.1033449172973633,-2.6007823944091797,-2.8260350227355957
12581005_2.1861_12581012_-2.1861.wav,-1.7358331680297852,-2.1759791374206543,-3.439178705215454,-3.6390669345855713
12581006_1.1518_12581013_-1.1518.wav,0.5592647790908813,0.6099487543106079,-0.6583963632583618,-0.44235849380493164
12581008_1.5282_12581020_-1.5282.wav,7.25469970703125,7.107370853424072,5.518763542175293,5.551819801330566
12581014_0.038553_12581023_-0.038553.wav,-1.0694963932037354,-1.2403669357299805,-3.0398967266082764,-3.045152425765991
12581015_0.093947_12581026_-0.093947.wav,3.7692956924438477,2.536142349243164,2.506452798843384,1.648058295249939
12581016_2.2381_12581028_-2.2381.wav,4.569183349609375,4.543583393096924,3.343876361846924,3.7059011459350586
12581017_0.53002_12581029_-0.53002.wav,3.819567918777466,3.6600093841552734,2.8841803073883057,2.8442797660827637
12581018_0.43754_12581031_-0.43754.wav,0.5288819670677185,0.43091222643852234,-0.8042041063308716,-0.8221174478530884
12581019_0.48648_12581032_-0.48648.wav,4.060643196105957,3.571852207183838,2.1258139610290527,1.9813411235809326
12581021_1.3139_12581033_-1.3139.wav,1.2015994787216187,0.843661904335022,0.2546722888946533,0.013539612293243408
12581022_0.61992_12581036_-0.61992.wav,16.847524642944336,16.475788116455078,16.185211181640625,16.01890754699707
12581024_1.9299_12581038_-1.9299.wav,1.156002402305603,0.9513257741928101,-0.6908890604972839,-0.8160881400108337
12581025_2.4628_12581040_-2.4628.wav,0.7188528776168823,0.6849000453948975,-0.3664984703063965,-0.3547312021255493
12581027_1.5072_12581041_-1.5072.wav,14.097818374633789,13.718772888183594,13.667705535888672,13.597648620605469
12581030_2.3033_12581042_-2.3033.wav,7.7149658203125,7.6270647048950195,6.083067893981934,6.300250053405762
12581034_1.2651_12581047_-1.2651.wav,4.7803635597229,4.6185102462768555,2.75152587890625,2.6891050338745117
12581035_0.76626_12581050_-0.76626.wav,2.330448865890503,2.247817039489746,-0.1466793715953827,-0.14293172955513
12581037_0.22463_12581051_-0.22463.wav,1.0308709144592285,0.9635897874832153,-0.21072053909301758,-0.2048947811126709
12581039_2.4223_12581052_-2.4223.wav,-2.102415084838867,-1.9472355842590332,-3.2860631942749023,-2.888767957687378
12581043_2.0322_12581054_-2.0322.wav,5.65824031829834,5.495757102966309,5.085566997528076,5.080582141876221
12581044_2.4811_12581056_-2.4811.wav,-0.9742964506149292,-1.4030762910842896,-2.742882013320923,-2.883601188659668
12581045_1.6569_12581058_-1.6569.wav,2.789292812347412,2.3858466148376465,0.9421149492263794,1.3227248191833496
12581046_0.81705_12581059_-0.81705.wav,8.632296562194824,8.150906562805176,7.466014862060547,7.513432025909424
12581048_1.4275_12581060_-1.4275.wav,13.230772018432617,13.082625389099121,12.783987045288086,12.802791595458984
12581049_1.6182_12581061_-1.6182.wav,-2.4317150115966797,-2.4067373275756836,-4.002886772155762,-3.945892810821533
12581053_0.25439_12581064_-0.25439.wav,3.0876688957214355,3.083752155303955,1.0794793367385864,1.1771366596221924
12581055_0.28755_12581065_-0.28755.wav,-2.4067673683166504,-2.3502330780029297,-3.7165887355804443,-3.5642242431640625
12581057_1.6631_12581067_-1.6631.wav,18.08972930908203,17.947572708129883,17.629316329956055,17.621109008789062
12581062_0.20132_12581071_-0.20132.wav,1.3895535469055176,1.2743327617645264,0.13271522521972656,0.1148720383644104
12581063_1.2971_12581073_-1.2971.wav,7.739767074584961,6.860462665557861,7.038524150848389,7.113402843475342
12581066_0.045066_12581077_-0.045066.wav,4.65188455581665,4.510345935821533,3.6615548133850098,3.738109827041626
12581068_1.07_12581079_-1.07.wav,3.5290756225585938,2.98000168800354,2.3732481002807617,2.015878677368164
12581069_1.9428_12581080_-1.9428.wav,4.809897422790527,4.546717643737793,-1.3398560285568237,-1.2225323915481567
12581070_2.2872_12581082_-2.2872.wav,3.23380708694458,3.1815948486328125,1.8505542278289795,2.1093640327453613
12581072_0.7237_12581083_-0.7237.wav,1.2241064310073853,1.0131125450134277,-0.4949272871017456,-0.47112908959388733
12581074_1.3174_12581090_-1.3174.wav,1.557608962059021,1.2025251388549805,-0.8001739978790283,-0.8432726860046387
12581075_1.6765_12581093_-1.6765.wav,-0.560556173324585,-0.8032845258712769,-1.9157768487930298,-1.9191607236862183
12581076_1.191_12581094_-1.191.wav,2.0506649017333984,2.1739625930786133,0.7799962759017944,0.9502137899398804
12581078_0.50464_12581096_-0.50464.wav,0.06639590859413147,-0.5184164047241211,-1.359844446182251,-1.5494195222854614
12581081_1.3028_12581097_-1.3028.wav,2.9704365730285645,2.798304557800293,1.6566972732543945,1.740243911743164
12581084_1.2388_12581100_-1.2388.wav,8.19406509399414,7.754241943359375,7.268958568572998,7.320496559143066
12581085_2.2254_12581101_-2.2254.wav,1.9320118427276611,1.044893503189087,1.2476065158843994,0.6456902027130127
12581086_0.25781_12581104_-0.25781.wav,-2.305971145629883,-2.430518388748169,-3.592444896697998,-3.6448869705200195
12581087_2.2846_12581105_-2.2846.wav,15.416337966918945,15.411687850952148,15.040962219238281,15.314863204956055
12581088_2.4824_12581106_-2.4824.wav,10.739160537719727,10.688879013061523,10.216705322265625,10.223920822143555
12581089_2.4938_12581107_-2.4938.wav,6.052900791168213,5.44328498840332,4.687222003936768,4.721452713012695
12581091_1.7838_12581109_-1.7838.wav,5.327608108520508,5.172731876373291,4.204078197479248,4.199271202087402
12581092_0.301_12581111_-0.301.wav,18.575695037841797,18.53605079650879,17.666397094726562,17.652719497680664
12581095_0.051484_12581112_-0.051484.wav,2.5361671447753906,2.4475796222686768,0.6266546845436096,0.6613988280296326
12581098_2.3022_12581114_-2.3022.wav,18.730445861816406,17.75533676147461,17.96851348876953,17.762556076049805
12581099_0.98622_12581115_-0.98622.wav,0.11895346641540527,-0.043231815099716187,-2.4101715087890625,-2.4663894176483154
12581102_1.3786_12581116_-1.3786.wav,16.949247360229492,16.469390869140625,16.3636417388916,16.04157257080078
12581103_1.1735_12581117_-1.1735.wav,3.275329351425171,3.041393756866455,1.8571711778640747,2.0015575885772705
12581108_2.3042_12591001_-2.3042.wav,9.403802871704102,9.181857109069824,8.765985488891602,9.062697410583496
12581110_2.3721_12591004_-2.3721.wav,2.478574275970459,2.396824836730957,1.3289355039596558,1.3219878673553467
12581113_2.3151_12591007_-2.3151.wav,0.6792797446250916,0.6133589744567871,-1.4286627769470215,-1.335659384727478
avg,5.376449908564488,5.094879909108083,4.026250942299764,4.042506191382805
std,6.099896074707456,6.061760987149483,6.489010928016189,6.472731360204682
